,CountryName,CountryCode,IndicatorName,IndicatorCode,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021
126,"Korea, Rep.",KOR,GNI,NY.GNP.PCAP.CD,11030.0,11950.0,12850.0,13790.0,16200.0,18520.0,20800.0,23440.0,23860.0,22040.0,22290.0,23590.0,25660.0,26980.0,28160.0,28720.0,29330.0,30300.0,32750.0,33830.0,33040.0,35110.0
128,Latin America & Caribbean (excluding high income),LAC,GNI,NY.GNP.PCAP.CD,4017.667583,3872.798947,3640.149698,3649.2787,3925.81971,4376.444808,5032.643191,5863.432689,6745.768736,6884.103632,7642.497453,8482.606928,9370.638548,9815.196966,9639.461823,8813.203037,8077.980654,7945.848142,8225.054799,8290.741418,7217.58711,7578.611136
129,Lao PDR,LAO,GNI,NY.GNP.PCAP.CD,280.0,300.0,320.0,330.0,380.0,450.0,510.0,610.0,740.0,880.0,990.0,1130.0,1360.0,1600.0,1810.0,1970.0,2110.0,2240.0,2470.0,2520.0,2470.0,2500.0
130,Lebanon,LBN,GNI,NY.GNP.PCAP.CD,4090.0,4060.0,3950.0,3690.0,4720.0,4940.0,4900.0,5360.0,5910.0,6680.0,7410.0,7800.0,8080.0,7970.0,7520.0,7440.0,7750.0,8320.0,8760.0,8630.0,6400.0,5110.0
133,St. Lucia,LCA,GNI,NY.GNP.PCAP.CD,5460.0,5250.0,5280.0,5650.0,6300.0,6550.0,7210.0,7510.0,8160.0,8140.0,8320.0,9000.0,9040.0,8960.0,8990.0,8890.0,9610.0,10210.0,10980.0,11040.0,8590.0,9520.0
134,Latin America & Caribbean,LCN,GNI,NY.GNP.PCAP.CD,4149.719111,4033.766776,3783.161461,3774.421056,4093.088419,4582.211669,5275.882006,6155.321484,7093.86758,7268.046294,8059.032203,8875.961007,9804.86532,10220.74115,10109.31228,9147.324717,8427.130825,8314.250587,8649.377374,8750.080242,7637.295012,8067.689348
135,Least developed countries: UN classification,LDC,GNI,NY.GNP.PCAP.CD,296.7951004,303.9149643,315.4113818,338.58457,388.9788887,441.9065455,492.8882375,563.5634334,654.0999628,716.0804542,770.2150108,825.7561489,898.7740985,973.3557872,1020.11606,999.4726585,984.2781992,1017.538769,1059.441698,1103.261961,1083.462548,1132.119599
136,Low income,LIC,GNI,NY.GNP.PCAP.CD,396.3849751,415.2466239,436.8724577,473.1749651,540.6873505,606.9102405,684.3350828,784.0833439,904.3999167,994.0760799,1058.139959,859.5831153,762.9541453,742.9467249,768.2745521,746.2242158,735.0385447,745.2481,701.3536148,700.3852197,662.3771901,683.3704431
138,Sri Lanka,LKA,GNI,NY.GNP.PCAP.CD,870.0,830.0,840.0,940.0,1060.0,1210.0,1360.0,1550.0,1790.0,2010.0,2430.0,2910.0,3460.0,3630.0,3810.0,3920.0,4020.0,4230.0,4360.0,4220.0,3930.0,4030.0
139,Lower middle income,LMC,GNI,NY.GNP.PCAP.CD,589.7425739,611.7795597,626.3041232,689.553975,800.2692757,914.2214741,1033.446457,1200.35286,1377.677097,1500.575311,1649.541165,1823.122118,2035.74034,2141.628556,2188.060658,2139.860233,2145.147096,2196.315732,2336.284345,2407.145288,2266.694668,2469.502864
140,Low & middle income,LMY,GNI,NY.GNP.PCAP.CD,1135.804366,1143.818287,1162.091796,1262.51251,1466.321177,1702.631905,1972.046682,2328.118231,2734.607816,2942.352479,3284.331484,3638.072441,4114.58156,4447.85845,4593.456365,4470.534629,4377.680416,4460.553383,4769.129564,4995.334121,4807.202781,5258.906462
141,Lesotho,LSO,GNI,NY.GNP.PCAP.CD,590.0,650.0,600.0,680.0,810.0,1030.0,1140.0,1300.0,1290.0,1180.0,1260.0,1340.0,1480.0,1430.0,1320.0,1280.0,1230.0,1150.0,1180.0,1270.0,1150.0,1210.0
142,Late-demographic dividend,LTE,GNI,NY.GNP.PCAP.CD,1631.56519,1642.640049,1719.876168,1915.597967,2273.658744,2687.833098,3186.95888,3872.552301,4694.052966,5127.749597,5768.952748,6502.394919,7476.65929,8266.549722,8676.772971,8502.673099,8345.946513,8551.581074,9347.446897,10011.92582,9882.48194,10915.88892
143,Lithuania,LTU,GNI,NY.GNP.PCAP.CD,3210.0,3450.0,3820.0,4700.0,6010.0,7560.0,8800.0,10600.0,12680.0,12460.0,12570.0,13320.0,14100.0,15340.0,16070.0,15190.0,14890.0,15280.0,17470.0,19080.0,19680.0,21740.0
144,Luxembourg,LUX,GNI,NY.GNP.PCAP.CD,45690.0,45000.0,42520.0,46050.0,62680.0,73180.0,71370.0,85730.0,86000.0,70650.0,77640.0,79210.0,87950.0,85160.0,86760.0,73530.0,73730.0,75800.0,79770.0,77500.0,79580.0,88190.0
145,Latvia,LVA,GNI,NY.GNP.PCAP.CD,3320.0,3600.0,3940.0,4670.0,5830.0,7390.0,8930.0,11230.0,13520.0,14120.0,12650.0,12740.0,13800.0,14850.0,15340.0,15110.0,14800.0,14870.0,16560.0,17830.0,18240.0,19790.0
146,"Macao SAR, China",MAC,GNI,NY.GNP.PCAP.CD,14580.0,15720.0,16260.0,17750.0,22040.0,23670.0,25770.0,33430.0,32900.0,34990.0,43710.0,52570.0,58830.0,67630.0,70480.0,60760.0,62300.0,68200.0,74190.0,73170.0,44690.0,46450.0
148,Morocco,MAR,GNI,NY.GNP.PCAP.CD,1400.0,1410.0,1380.0,1550.0,1840.0,2070.0,2240.0,2380.0,2690.0,2880.0,2930.0,3000.0,2970.0,3090.0,3470.0,3360.0,3140.0,3160.0,3380.0,3500.0,3250.0,3620.0
150,Moldova,MDA,GNI,NY.GNP.PCAP.CD,490.0,500.0,590.0,710.0,910.0,1120.0,1280.0,1440.0,1870.0,1950.0,2380.0,2730.0,3140.0,3620.0,3740.0,3290.0,3180.0,3330.0,3920.0,4580.0,4490.0,5370.0
151,Madagascar,MDG,GNI,NY.GNP.PCAP.CD,280.0,290.0,270.0,330.0,340.0,330.0,320.0,370.0,440.0,460.0,460.0,470.0,480.0,500.0,500.0,470.0,450.0,460.0,490.0,510.0,460.0,490.0
152,Maldives,MDV,GNI,NY.GNP.PCAP.CD,2050.0,2230.0,2640.0,3460.0,3890.0,3600.0,4730.0,4610.0,5520.0,5530.0,6030.0,6700.0,6790.0,7060.0,7640.0,7990.0,8450.0,9040.0,9700.0,10160.0,6780.0,9600.0
154,Mexico,MEX,GNI,NY.GNP.PCAP.CD,6280.0,6800.0,7150.0,7410.0,7860.0,8100.0,8750.0,9330.0,9880.0,8940.0,9170.0,9430.0,10180.0,10400.0,10640.0,10310.0,9530.0,9060.0,9350.0,9660.0,8750.0,9590.0
155,Marshall Islands,MHL,GNI,NY.GNP.PCAP.CD,2770.0,2940.0,2970.0,3070.0,3270.0,3470.0,3390.0,3580.0,3490.0,3610.0,3710.0,3780.0,3790.0,4280.0,4500.0,4980.0,5040.0,5330.0,6010.0,6750.0,6690.0,6780.0
156,Middle income,MIC,GNI,NY.GNP.PCAP.CD,1200.779651,1208.829695,1228.042045,1335.577403,1553.334733,1807.163868,2096.987796,2480.477135,2918.222964,3141.458059,3515.288554,3928.479452,4469.029875,4844.430948,5008.209599,4879.910009,4784.205867,4881.802705,5237.684056,5498.914454,5302.224292,5815.377118
157,North Macedonia,MKD,GNI,NY.GNP.PCAP.CD,1920.0,1820.0,1850.0,2110.0,2590.0,3020.0,3350.0,3620.0,4370.0,4650.0,4740.0,4840.0,4770.0,5030.0,5220.0,5130.0,5000.0,4940.0,5500.0,5890.0,5730.0,6190.0
158,Mali,MLI,GNI,NY.GNP.PCAP.CD,280.0,290.0,280.0,340.0,390.0,450.0,480.0,520.0,590.0,640.0,670.0,710.0,710.0,750.0,780.0,770.0,750.0,730.0,800.0,820.0,790.0,820.0
159,Malta,MLT,GNI,NY.GNP.PCAP.CD,10950.0,10760.0,10800.0,12590.0,14350.0,15730.0,16360.0,17570.0,20410.0,20310.0,21370.0,22120.0,22160.0,23370.0,24560.0,25230.0,23440.0,24670.0,27950.0,29340.0,26440.0,30760.0
160,Myanmar,MMR,GNI,NY.GNP.PCAP.CD,130.0,140.0,140.0,150.0,180.0,200.0,230.0,280.0,350.0,470.0,630.0,820.0,1010.0,1190.0,1240.0,1200.0,1230.0,1210.0,1250.0,1300.0,1370.0,1170.0
161,Middle East & North Africa (excluding high income),MNA,GNI,NY.GNP.PCAP.CD,1746.191879,1797.709766,1780.174481,1855.961692,2099.434363,2364.208149,2692.632908,3151.894116,3697.606631,4036.233347,4380.27578,4214.581929,4563.999404,4603.915371,4484.793375,4036.770938,3930.344305,3755.011925,3651.989329,3501.618156,3162.474826,3395.498966
163,Mongolia,MNG,GNI,NY.GNP.PCAP.CD,460.0,470.0,520.0,600.0,750.0,880.0,1110.0,1400.0,1800.0,1790.0,2010.0,2610.0,3690.0,4390.0,4270.0,3850.0,3520.0,3250.0,3700.0,3840.0,3720.0,3730.0
165,Mozambique,MOZ,GNI,NY.GNP.PCAP.CD,320.0,320.0,290.0,320.0,370.0,400.0,430.0,460.0,510.0,550.0,530.0,550.0,610.0,680.0,690.0,650.0,540.0,470.0,460.0,490.0,470.0,480.0
166,Mauritania,MRT,GNI,NY.GNP.PCAP.CD,710.0,640.0,640.0,710.0,800.0,940.0,1150.0,1240.0,1400.0,1480.0,1540.0,1630.0,1790.0,1890.0,1790.0,1690.0,1560.0,1570.0,1710.0,1790.0,1790.0,1950.0
167,Mauritius,MUS,GNI,NY.GNP.PCAP.CD,3900.0,3970.0,3960.0,4410.0,5170.0,5600.0,5910.0,6470.0,7380.0,7720.0,8250.0,8580.0,9260.0,9920.0,10220.0,10140.0,10050.0,10410.0,11510.0,12130.0,9940.0,9920.0
168,Malawi,MWI,GNI,NY.GNP.PCAP.CD,160.0,140.0,170.0,220.0,300.0,300.0,300.0,330.0,370.0,410.0,440.0,490.0,450.0,400.0,370.0,350.0,340.0,370.0,430.0,550.0,580.0,620.0
169,Malaysia,MYS,GNI,NY.GNP.PCAP.CD,3490.0,3570.0,3800.0,4160.0,4710.0,5230.0,5770.0,6540.0,7400.0,7470.0,8110.0,8890.0,9980.0,10600.0,10870.0,10400.0,9880.0,9680.0,10370.0,10960.0,10320.0,10710.0
170,North America,NAC,GNI,NY.GNP.PCAP.CD,34671.60903,35375.95099,35964.23465,38358.62674,42144.24856,45020.41646,46865.91501,47829.35984,48698.57791,47420.15414,48694.27735,50293.24251,52633.04277,53881.18871,55444.96584,55719.48504,55812.99154,57582.40132,61593.92413,64128.67147,62488.01703,68598.52111
171,Namibia,NAM,GNI,NY.GNP.PCAP.CD,2210.0,2060.0,1970.0,2240.0,2850.0,3490.0,4000.0,4220.0,4330.0,4280.0,4540.0,5190.0,5800.0,6020.0,5870.0,5380.0,4810.0,4700.0,5000.0,5270.0,4650.0,4650.0
173,Niger,NER,GNI,NY.GNP.PCAP.CD,220.0,220.0,220.0,240.0,280.0,330.0,350.0,380.0,440.0,470.0,510.0,520.0,540.0,570.0,580.0,550.0,520.0,510.0,570.0,590.0,550.0,590.0
174,Nigeria,NGA,GNI,NY.GNP.PCAP.CD,460.0,530.0,630.0,700.0,860.0,1020.0,1330.0,1600.0,1950.0,2030.0,2130.0,2180.0,2450.0,2700.0,2970.0,2850.0,2440.0,2070.0,1980.0,2050.0,2020.0,2080.0
175,Nicaragua,NIC,GNI,NY.GNP.PCAP.CD,950.0,960.0,960.0,990.0,1080.0,1160.0,1200.0,1280.0,1390.0,1380.0,1460.0,1560.0,1660.0,1730.0,1810.0,1870.0,1930.0,2000.0,1940.0,1860.0,1740.0,1950.0
176,Netherlands,NLD,GNI,NY.GNP.PCAP.CD,28160.0,26840.0,26390.0,30290.0,36630.0,41960.0,45270.0,48620.0,51670.0,52310.0,53430.0,53650.0,51500.0,51900.0,51600.0,49300.0,46480.0,46270.0,50540.0,51930.0,50170.0,55200.0
177,Norway,NOR,GNI,NY.GNP.PCAP.CD,36540.0,38220.0,39890.0,44750.0,54140.0,63830.0,70020.0,78470.0,87470.0,87830.0,88490.0,90330.0,99110.0,104190.0,104370.0,92910.0,81370.0,75650.0,80320.0,81670.0,77880.0,83880.0
178,Nepal,NPL,GNI,NY.GNP.PCAP.CD,220.0,230.0,230.0,250.0,280.0,300.0,330.0,370.0,430.0,480.0,540.0,630.0,760.0,840.0,860.0,870.0,860.0,970.0,1110.0,1220.0,1180.0,1220.0
180,New Zealand,NZL,GNI,NY.GNP.PCAP.CD,14080.0,13810.0,14170.0,16960.0,21500.0,25440.0,26400.0,28150.0,28630.0,29690.0,29680.0,32230.0,36700.0,39930.0,41680.0,40660.0,39440.0,38870.0,41650.0,43050.0,41480.0,45230.0
181,OECD members,OED,GNI,NY.GNP.PCAP.CD,23151.8056,23115.63005,22973.354,24696.04998,28150.00475,30980.85578,32471.29105,33711.44657,35153.63303,34538.21186,35496.1309,36616.62775,37749.04832,38388.96647,38486.27607,37349.11169,36478.12962,36656.9106,39078.06969,40340.50644,38769.1388,42359.97824
182,Oman,OMN,GNI,NY.GNP.PCAP.CD,6840.0,7600.0,7770.0,8140.0,9320.0,10670.0,12760.0,14840.0,18090.0,18920.0,19540.0,18870.0,22030.0,23030.0,22020.0,20520.0,18520.0,16570.0,17230.0,17810.0,17110.0,17950.0
184,Pakistan,PAK,GNI,NY.GNP.PCAP.CD,450.0,470.0,490.0,520.0,600.0,680.0,740.0,790.0,850.0,880.0,890.0,950.0,1040.0,1120.0,1160.0,1190.0,1300.0,1440.0,1610.0,1570.0,1420.0,1470.0
185,Panama,PAN,GNI,NY.GNP.PCAP.CD,3920.0,3860.0,3970.0,4070.0,4500.0,4820.0,5130.0,5810.0,6580.0,6940.0,7290.0,8590.0,9580.0,10670.0,11220.0,12240.0,12810.0,13770.0,14540.0,15010.0,12470.0,13920.0
186,Peru,PER,GNI,NY.GNP.PCAP.CD,1960.0,1880.0,1940.0,2060.0,2260.0,2520.0,2780.0,3180.0,3760.0,3940.0,4380.0,4930.0,5740.0,6360.0,6470.0,6290.0,6070.0,6030.0,6430.0,6770.0,6000.0,6460.0
187,Philippines,PHL,GNI,NY.GNP.PCAP.CD,1180.0,1170.0,1130.0,1170.0,1290.0,1380.0,1490.0,1710.0,2000.0,2160.0,2360.0,2500.0,2840.0,3140.0,3300.0,3350.0,3410.0,3480.0,3640.0,3770.0,3350.0,3550.0
189,Papua New Guinea,PNG,GNI,NY.GNP.PCAP.CD,600.0,530.0,490.0,480.0,540.0,650.0,790.0,1050.0,1370.0,1470.0,1670.0,1740.0,2160.0,2360.0,2810.0,2670.0,2520.0,2390.0,2400.0,2510.0,2470.0,2460.0
190,Poland,POL,GNI,NY.GNP.PCAP.CD,4670.0,4710.0,4900.0,5500.0,6260.0,7330.0,8420.0,9930.0,11940.0,12490.0,12670.0,12820.0,13090.0,13230.0,13470.0,13250.0,12660.0,12690.0,14180.0,15330.0,15300.0,16850.0
191,Pre-demographic dividend,PRE,GNI,NY.GNP.PCAP.CD,413.4062327,433.507322,454.0437694,470.5947665,580.9732822,671.5688794,812.5151381,966.3225405,1178.949252,1253.602122,1319.190619,1374.713272,1540.272918,1675.880452,1773.963326,1662.216954,1491.405883,1361.621732,1345.510946,1404.07811,1329.717053,1368.66814
192,Puerto Rico,PRI,GNI,NY.GNP.PCAP.CD,10550.0,10950.0,11250.0,12170.0,14260.0,14750.0,15030.0,15860.0,16360.0,16580.0,16920.0,17670.0,18680.0,19170.0,19280.0,19420.0,19710.0,20000.0,21010.0,22040.0,21240.0,22580.0
194,Portugal,PRT,GNI,NY.GNP.PCAP.CD,12180.0,11850.0,11780.0,13290.0,16190.0,18600.0,19410.0,20860.0,22640.0,22990.0,23030.0,22770.0,21170.0,21380.0,21200.0,20460.0,19940.0,20060.0,22060.0,23200.0,21850.0,23890.0
195,Paraguay,PRY,GNI,NY.GNP.PCAP.CD,1500.0,1470.0,1390.0,1290.0,1430.0,1620.0,1970.0,2490.0,3300.0,3720.0,4390.0,4820.0,5160.0,5960.0,6280.0,6100.0,5870.0,5810.0,6050.0,5950.0,5550.0,5740.0
196,West Bank and Gaza,PSE,GNI,NY.GNP.PCAP.CD,1550.0,1370.0,1190.0,1370.0,1640.0,1780.0,1710.0,1790.0,2040.0,2250.0,2510.0,2880.0,3210.0,3470.0,3560.0,3670.0,3900.0,3930.0,4190.0,4270.0,3700.0,4220.0
197,Pacific island small states,PSS,GNI,NY.GNP.PCAP.CD,1821.099339,1754.58601,1715.558561,1848.960497,2174.03536,2502.445279,2572.695354,2715.047677,2895.664288,2884.694039,2893.040704,3030.652458,3250.871284,3614.630085,3753.468701,3797.599481,3837.649408,3898.349308,4214.895633,4314.416342,3876.439042,3768.69922
198,Post-demographic dividend,PST,GNI,NY.GNP.PCAP.CD,26132.53888,26143.02448,25990.34713,28017.18103,31998.65414,35229.52632,36882.1825,38225.98592,39816.12146,39209.02528,40354.19692,41681.87725,42949.77176,43698.1187,43832.40959,42595.4151,41796.44828,42197.86525,45144.19173,46734.82446,45041.72292,49294.4441
201,Romania,ROU,GNI,NY.GNP.PCAP.CD,1710.0,1760.0,1950.0,2250.0,2960.0,3880.0,4900.0,6390.0,8800.0,9220.0,8710.0,9010.0,9200.0,9390.0,9760.0,9610.0,9460.0,10030.0,11520.0,12670.0,12700.0,14160.0
202,Russian Federation,RUS,GNI,NY.GNP.PCAP.CD,1710.0,1780.0,2100.0,2590.0,3410.0,4450.0,5810.0,7560.0,9580.0,9230.0,9980.0,11060.0,13490.0,15190.0,14630.0,11780.0,9730.0,9210.0,10250.0,11280.0,10740.0,11610.0
203,Rwanda,RWA,GNI,NY.GNP.PCAP.CD,270.0,270.0,260.0,250.0,270.0,310.0,350.0,400.0,480.0,540.0,590.0,630.0,690.0,710.0,720.0,730.0,730.0,720.0,770.0,810.0,760.0,840.0
204,South Asia,SAS,GNI,NY.GNP.PCAP.CD,440.0436742,449.1096094,455.2951018,506.6892909,591.0050215,678.3567285,751.3531377,859.3598846,937.1583463,1039.829004,1132.603083,1260.513243,1371.729772,1417.8344,1460.978029,1505.728994,1594.291263,1737.636827,1928.166576,2012.088926,1856.252786,2076.156068
206,Sudan,SDN,GNI,NY.GNP.PCAP.CD,350.0,390.0,440.0,540.0,640.0,790.0,960.0,1200.0,1410.0,1430.0,1430.0,1640.0,1700.0,1720.0,1880.0,1950.0,2190.0,2430.0,1390.0,940.0,630.0,650.0
207,Senegal,SEN,GNI,NY.GNP.PCAP.CD,670.0,660.0,630.0,730.0,880.0,1000.0,1040.0,1110.0,1260.0,1340.0,1350.0,1320.0,1330.0,1360.0,1390.0,1330.0,1300.0,1300.0,1420.0,1460.0,1460.0,1570.0
208,Singapore,SGP,GNI,NY.GNP.PCAP.CD,23680.0,22130.0,22000.0,23440.0,26170.0,28830.0,32550.0,36010.0,37230.0,37320.0,44930.0,48250.0,51710.0,54460.0,56380.0,53160.0,53250.0,54590.0,56670.0,58060.0,55010.0,64010.0
209,Solomon Islands,SLB,GNI,NY.GNP.PCAP.CD,940.0,890.0,800.0,880.0,990.0,1140.0,1180.0,1250.0,1360.0,1430.0,1580.0,1690.0,1840.0,2130.0,2160.0,2100.0,2110.0,2150.0,2320.0,2390.0,2340.0,2320.0
210,Sierra Leone,SLE,GNI,NY.GNP.PCAP.CD,140.0,150.0,200.0,260.0,270.0,290.0,300.0,370.0,420.0,440.0,420.0,420.0,530.0,650.0,680.0,540.0,480.0,500.0,470.0,520.0,490.0,500.0
211,El Salvador,SLV,GNI,NY.GNP.PCAP.CD,1880.0,1930.0,1990.0,2110.0,2270.0,2420.0,2590.0,2710.0,2900.0,2850.0,2910.0,3100.0,3250.0,3390.0,3450.0,3490.0,3570.0,3670.0,3900.0,4090.0,3740.0,4260.0
214,Serbia,SRB,GNI,NY.GNP.PCAP.CD,1610.0,1540.0,1520.0,2390.0,3250.0,3790.0,4130.0,4830.0,6030.0,6450.0,6220.0,6190.0,6080.0,6460.0,6240.0,5960.0,5700.0,5570.0,6410.0,7040.0,7440.0,8460.0
215,Sub-Saharan Africa (excluding high income),SSA,GNI,NY.GNP.PCAP.CD,572.4875954,565.7514941,574.7894169,629.4237224,766.0702358,939.2666408,1090.145313,1223.091325,1372.489845,1413.800593,1482.396234,1576.969994,1712.156691,1796.332673,1854.684019,1747.932209,1582.613304,1498.88365,1512.727294,1561.141497,1489.640187,1555.341799
217,Sub-Saharan Africa,SSF,GNI,NY.GNP.PCAP.CD,573.3036098,566.5505165,575.5351181,630.2089319,767.015078,940.3735136,1091.383883,1224.255705,1373.51588,1414.69979,1483.285045,1577.886202,1713.084128,1797.346259,1855.749788,1749.081084,1583.768048,1500.069063,1513.984551,1562.433563,1490.71355,1556.433087
220,Suriname,SUR,GNI,NY.GNP.PCAP.CD,1940.0,1630.0,1870.0,2130.0,2730.0,3210.0,3910.0,4890.0,6130.0,6740.0,7380.0,7680.0,8290.0,8690.0,8990.0,8640.0,6740.0,5770.0,5790.0,6020.0,4500.0,4410.0
221,Slovak Republic,SVK,GNI,NY.GNP.PCAP.CD,5540.0,5730.0,6040.0,6980.0,9060.0,11370.0,12950.0,14940.0,17290.0,17150.0,17620.0,17590.0,17830.0,18270.0,18340.0,17760.0,16840.0,16670.0,18400.0,19200.0,19180.0,20640.0
222,Slovenia,SVN,GNI,NY.GNP.PCAP.CD,11270.0,10950.0,10920.0,12630.0,15610.0,18310.0,19820.0,21800.0,24660.0,24450.0,24620.0,24630.0,23260.0,23240.0,23620.0,22270.0,21790.0,22140.0,24650.0,26040.0,25400.0,28280.0
223,Sweden,SWE,GNI,NY.GNP.PCAP.CD,31610.0,29720.0,29090.0,32750.0,39790.0,45770.0,49150.0,52310.0,55720.0,52640.0,54630.0,56700.0,59090.0,61800.0,61870.0,58420.0,54360.0,53030.0,55690.0,56420.0,54740.0,59540.0
224,Eswatini,SWZ,GNI,NY.GNP.PCAP.CD,1630.0,1660.0,1520.0,1640.0,2080.0,2970.0,3170.0,3350.0,3240.0,3210.0,3350.0,3740.0,4190.0,4290.0,4020.0,3700.0,3370.0,3310.0,3550.0,3630.0,3360.0,3650.0
226,Seychelles,SYC,GNI,NY.GNP.PCAP.CD,7290.0,7310.0,6850.0,7490.0,9280.0,11140.0,12580.0,12280.0,11180.0,10230.0,10190.0,11060.0,11480.0,12560.0,13310.0,14150.0,14220.0,14660.0,15710.0,16400.0,14040.0,14540.0
229,Chad,TCD,GNI,NY.GNP.PCAP.CD,180.0,190.0,200.0,220.0,340.0,470.0,540.0,640.0,700.0,840.0,910.0,890.0,960.0,970.0,970.0,880.0,730.0,640.0,670.0,690.0,630.0,640.0
230,East Asia & Pacific (IDA & IBRD countries),TEA,GNI,NY.GNP.PCAP.CD,920.3337109,992.1382566,1073.656187,1219.977779,1434.582097,1651.684052,1911.454686,2293.195511,2793.043672,3243.911691,3792.022096,4384.993011,5127.161087,5761.992459,6265.702778,6518.633613,6727.426554,7069.641549,7756.349535,8349.150846,8425.805299,9394.307008
231,Europe & Central Asia (IDA & IBRD countries),TEC,GNI,NY.GNP.PCAP.CD,2073.561029,2004.224638,2167.127626,2535.381991,3247.445299,4110.677015,5025.690372,6188.146204,7544.35562,7509.744209,7971.569568,8570.325328,9678.866829,10537.65025,10458.9082,9245.690615,8168.97389,7909.108751,8440.228606,8905.621428,8602.991417,9392.725237
232,Togo,TGO,GNI,NY.GNP.PCAP.CD,300.0,290.0,300.0,340.0,380.0,390.0,400.0,410.0,460.0,520.0,550.0,600.0,580.0,610.0,630.0,630.0,660.0,710.0,860.0,900.0,900.0,960.0
233,Thailand,THA,GNI,NY.GNP.PCAP.CD,1980.0,1960.0,1980.0,2170.0,2520.0,2780.0,3080.0,3490.0,3920.0,4080.0,4510.0,4860.0,5420.0,5610.0,5640.0,5580.0,5570.0,5820.0,6450.0,7080.0,6900.0,7090.0
234,Tajikistan,TJK,GNI,NY.GNP.PCAP.CD,170.0,160.0,170.0,210.0,260.0,370.0,460.0,570.0,740.0,790.0,910.0,1010.0,1140.0,1310.0,1340.0,1250.0,1110.0,1020.0,1020.0,1070.0,1050.0,1150.0
236,Latin America & the Caribbean (IDA & IBRD countries),TLA,GNI,NY.GNP.PCAP.CD,4107.547177,3982.355842,3721.274897,3699.1735,4002.086705,4491.548477,5192.321512,6083.026451,7036.721551,7215.373733,8024.053812,8850.270146,9789.193918,10204.01012,10085.64855,9090.982279,8345.707094,8219.820669,8546.760046,8637.522246,7528.003688,7949.242439
238,Middle East & North Africa (IDA & IBRD countries),TMN,GNI,NY.GNP.PCAP.CD,1747.982853,1802.146733,1786.385704,1861.109624,2104.322837,2370.45329,2703.280544,3166.733221,3715.869264,4056.052091,4401.144466,4229.603662,4579.361886,4616.784013,4495.330288,4040.97394,3930.690624,3753.000372,3645.757929,3492.578168,3156.154645,3385.641399
239,Tonga,TON,GNI,NY.GNP.PCAP.CD,1990.0,1930.0,1910.0,1900.0,2060.0,2300.0,2600.0,2790.0,3160.0,3080.0,3270.0,3660.0,4130.0,4320.0,4350.0,4210.0,4220.0,4440.0,4710.0,5130.0,5200.0,4930.0
240,South Asia (IDA & IBRD),TSA,GNI,NY.GNP.PCAP.CD,440.0436742,449.1096094,455.2951018,506.6892909,591.0050215,678.3567285,751.3531377,859.3598846,937.1583463,1039.829004,1132.603083,1260.513243,1371.729772,1417.8344,1460.978029,1505.728994,1594.291263,1737.636827,1928.166576,2012.088926,1856.252786,2076.156068
241,Sub-Saharan Africa (IDA & IBRD countries),TSS,GNI,NY.GNP.PCAP.CD,573.3036098,566.5505165,575.5351181,630.2089319,767.015078,940.3735136,1091.383883,1224.255705,1373.51588,1414.69979,1483.285045,1577.886202,1713.084128,1797.346259,1855.749788,1749.081084,1583.768048,1500.069063,1513.984551,1562.433563,1490.71355,1556.433087
242,Trinidad and Tobago,TTO,GNI,NY.GNP.PCAP.CD,5140.0,5770.0,6420.0,7650.0,9190.0,10590.0,12560.0,14170.0,16370.0,15270.0,15500.0,14090.0,16750.0,18760.0,19110.0,19020.0,16510.0,15560.0,15260.0,15620.0,13830.0,15000.0
243,Tunisia,TUN,GNI,NY.GNP.PCAP.CD,2230.0,2200.0,2130.0,2390.0,2820.0,3080.0,3240.0,3450.0,3770.0,3970.0,4090.0,4010.0,4190.0,4240.0,4250.0,4070.0,3870.0,3650.0,3650.0,3540.0,3230.0,3540.0
244,Turkiye,TUR,GNI,NY.GNP.PCAP.CD,4260.0,3530.0,3540.0,3900.0,5210.0,6750.0,7790.0,8840.0,9730.0,9520.0,10370.0,11200.0,11860.0,12500.0,12480.0,11860.0,11090.0,10840.0,10450.0,9670.0,9070.0,9900.0
246,Tanzania,TZA,GNI,NY.GNP.PCAP.CD,390.0,390.0,410.0,420.0,460.0,490.0,510.0,520.0,590.0,650.0,710.0,750.0,800.0,880.0,960.0,960.0,950.0,940.0,1000.0,1070.0,1050.0,1100.0
247,Uganda,UGA,GNI,NY.GNP.PCAP.CD,270.0,240.0,250.0,250.0,280.0,310.0,350.0,380.0,430.0,550.0,680.0,860.0,830.0,810.0,830.0,850.0,820.0,760.0,740.0,750.0,740.0,760.0
248,Ukraine,UKR,GNI,NY.GNP.PCAP.CD,680.0,720.0,790.0,980.0,1270.0,1540.0,1950.0,2590.0,3210.0,2840.0,3030.0,3150.0,3650.0,3950.0,3560.0,2800.0,2360.0,2360.0,2750.0,3310.0,3570.0,4120.0
249,Upper middle income,UMC,GNI,NY.GNP.PCAP.CD,1897.355757,1896.205551,1927.557996,2093.822066,2445.814055,2875.271877,3380.858096,4040.241016,4811.810002,5175.622518,5849.327895,6584.957677,7561.514809,8302.61186,8640.25565,8432.216175,8229.458903,8411.935805,9079.368832,9623.767941,9386.553474,10358.1133
